IsCanceled,Adults,Children,Country,IsRepeatedGuest,CustomerType,ADR,hotel,book_id,ArrivalDate
1,2,0,PRT,0,Transient,58.35,City,CTransient2015September9-19,9/9/2015
0,2,0,GBR,0,Transient,108.08,City,CTransient2015September10-42,9/10/2015
0,1,0,PRT,0,Transient-Party,50,City,CTransient-Party2015September11-12,9/11/2015
0,1,0,PRT,0,Transient-Party,50,City,CTransient-Party2015September11-16,9/11/2015
0,2,0,IRL,0,Contract,90.09,City,CContract2015September11-4,9/11/2015
1,1,0,FRA,0,Transient,100,City,CTransient2015September11-22,9/11/2015
0,2,0,BEL,0,Transient-Party,126,City,CTransient-Party2015September11-70,9/11/2015
1,2,0,FRA,0,Transient-Party,100,City,CTransient-Party2015September11-82,9/11/2015
0,2,0,ESP,0,Contract,130.17,City,CContract2015September12-8,9/12/2015
0,2,0,FRA,0,Transient,94.6,City,CTransient2015September13-2,9/13/2015
0,2,0,GBR,0,Contract,86.4,City,CContract2015September14-1,9/14/2015
0,1,0,PRT,0,Transient,65,City,CTransient2015September14-1,9/14/2015
0,1,0,PRT,0,Transient,65,City,CTransient2015September15-6,9/15/2015
0,1,0,RUS,0,Contract,114,City,CContract2015September15-5,9/15/2015
0,2,0,FRA,0,Contract,94.5,City,CContract2015September15-7,9/15/2015
0,2,0,FRA,0,Transient,89.25,City,CTransient2015September15-13,9/15/2015
0,2,0,FRA,0,Transient,112.6,City,CTransient2015September15-28,9/15/2015
1,1,0,PRT,0,Transient,114,City,CTransient2015September16-4,9/16/2015
0,2,0,ESP,0,Transient-Party,62,City,CTransient-Party2015September16-6,9/16/2015
0,2,0,ESP,0,Transient-Party,62,City,CTransient-Party2015September16-24,9/16/2015
0,2,0,ESP,0,Transient-Party,62,City,CTransient-Party2015September16-36,9/16/2015
0,1,0,FRA,0,Transient,95,City,CTransient2015September17-4,9/17/2015
0,2,0,ITA,0,Transient,95.48,City,CTransient2015September17-6,9/17/2015
0,2,0,PRT,0,Transient-Party,70,City,CTransient-Party2015September17-34,9/17/2015
1,2,0,PRT,0,Transient-Party,108,City,CTransient-Party2015September18-21,9/18/2015
0,2,0,PRT,0,Transient-Party,109,City,CTransient-Party2015September18-41,9/18/2015
1,2,0,PRT,0,Transient-Party,101.5,City,CTransient-Party2015September18-47,9/18/2015
1,2,0,PRT,0,Transient-Party,101.5,City,CTransient-Party2015September18-108,9/18/2015
1,2,0,PRT,0,Transient-Party,101.5,City,CTransient-Party2015September18-128,9/18/2015
1,2,0,PRT,0,Transient,89.25,City,CTransient2015September18-10,9/18/2015
0,1,0,USA,0,Contract,141.53,City,CContract2015September18-8,9/18/2015
0,1,0,PRT,0,Transient-Party,87,City,CTransient-Party2015September18-169,9/18/2015
0,2,0,PRT,0,Transient-Party,109,City,CTransient-Party2015September18-172,9/18/2015
0,2,0,CN,0,Transient-Party,90,City,CTransient-Party2015September20-7,9/20/2015
0,2,0,CHE,0,Transient,89.25,City,CTransient2015September20-16,9/20/2015
0,1,0,FRA,0,Transient-Party,0,City,CTransient-Party2015September21-10,9/21/2015
0,2,0,PRT,0,Transient-Party,65,City,CTransient-Party2015September21-19,9/21/2015
0,2,0,PRT,0,Transient-Party,62,City,CTransient-Party2015September23-15,9/23/2015
0,2,0,PRT,0,Transient-Party,224.67,City,CTransient-Party2015September23-49,9/23/2015
0,2,0,FRA,0,Transient-Party,105,City,CTransient-Party2015September24-17,9/24/2015
0,2,0,PRT,0,Transient-Party,105,City,CTransient-Party2015September24-29,9/24/2015
0,1,0,PRT,0,Contract,190,City,CContract2015September25-1,9/25/2015
0,2,0,GRC,0,Transient-Party,185,City,CTransient-Party2015September25-2,9/25/2015
0,2,0,PRT,0,Transient-Party,185,City,CTransient-Party2015September25-11,9/25/2015
1,1,0,PRT,0,Transient,170,City,CTransient2015September27-6,9/27/2015
1,2,0,PRT,0,Transient-Party,0,City,CTransient-Party2015September29-3,9/29/2015
1,2,0,PRT,0,Transient,170,City,CTransient2015September30-1,9/30/2015
0,2,0,PRT,0,Transient-Party,112.2,City,CTransient-Party2015September30-2,9/30/2015
1,2,0,PRT,0,Transient,170,City,CTransient2015September30-6,9/30/2015
1,2,0,PRT,0,Transient,170,City,CTransient2015September30-10,9/30/2015
1,2,0,PRT,0,Transient,170,City,CTransient2015September30-27,9/30/2015
1,2,0,PRT,0,Transient,108,City,CTransient2015September30-42,9/30/2015
0,1,0,PRT,0,Transient-Party,100,City,CTransient-Party2015October2-3,10/2/2015
0,1,0,PRT,0,Transient-Party,100,City,CTransient-Party2015October2-18,10/2/2015
0,1,0,PRT,0,Transient-Party,100,City,CTransient-Party2015October2-59,10/2/2015
0,1,0,PRT,0,Transient-Party,100,City,CTransient-Party2015October2-100,10/2/2015
0,2,0,IRL,0,Transient,89.25,City,CTransient2015October2-6,10/2/2015
0,2,0,ESP,0,Transient-Party,60,City,CTransient-Party2015October3-2,10/3/2015
1,2,0,PRT,0,Transient,62,City,CTransient2015October3-1,10/3/2015
1,2,0,PRT,0,Transient,62,City,CTransient2015October3-19,10/3/2015
1,1,0,PRT,0,Transient,140,City,CTransient2015October5-24,10/5/2015
1,1,0,PRT,0,Transient,140,City,CTransient2015October5-45,10/5/2015
1,1,0,PRT,0,Transient,140,City,CTransient2015October5-50,10/5/2015
0,2,0,GBR,0,Contract,94.5,City,CContract2015October6-4,10/6/2015
0,2,0,PRT,0,Transient,62,City,CTransient2015October7-4,10/7/2015
0,2,0,PRT,0,Transient,89.25,City,CTransient2015October7-8,10/7/2015
0,2,0,FRA,0,Transient-Party,36.38,City,CTransient-Party2015October8-10,10/8/2015
0,1,0,PRT,0,Transient-Party,65.45,City,CTransient-Party2015October8-38,10/8/2015
0,2,0,PRT,0,Transient-Party,85,City,CTransient-Party2015October9-10,10/9/2015
0,2,0,PRT,0,Transient-Party,85,City,CTransient-Party2015October9-31,10/9/2015
0,2,0,PRT,0,Transient,75,City,CTransient2015October9-5,10/9/2015
1,2,0,PRT,0,Transient,118.8,City,CTransient2015October10-1,10/10/2015
0,2,0,ESP,0,Transient-Party,62,City,CTransient-Party2015October10-5,10/10/2015
0,2,0,ESP,0,Transient-Party,62,City,CTransient-Party2015October10-24,10/10/2015
1,2,0,PRT,0,Contract,89.25,City,CContract2015October11-4,10/11/2015
0,2,0,DEU,0,Transient,82.94,City,CTransient2015October11-4,10/11/2015
0,2,0,PRT,0,Transient-Party,112,City,CTransient-Party2015October13-18,10/13/2015
0,2,0,PRT,0,Transient-Party,112,City,CTransient-Party2015October13-30,10/13/2015
0,2,0,DEU,0,Transient-Party,109,City,CTransient-Party2015October16-86,10/16/2015
1,2,0,PRT,0,Transient-Party,101.5,City,CTransient-Party2015October16-139,10/16/2015
1,2,0,PRT,0,Transient,75,City,CTransient2015October24-31,10/24/2015
1,2,0,PRT,0,Transient,75,City,CTransient2015October24-38,10/24/2015
0,2,0,PRT,0,Transient-Party,85.67,City,CTransient-Party2015October25-6,10/25/2015
0,2,0,PRT,0,Transient-Party,85.67,City,CTransient-Party2015October25-8,10/25/2015
0,2,0,PRT,0,Transient-Party,85.67,City,CTransient-Party2015October25-26,10/25/2015
0,2,0,PRT,0,Transient-Party,85.67,City,CTransient-Party2015October25-61,10/25/2015
0,2,0,FRA,0,Transient-Party,89.25,City,CTransient-Party2015October25-83,10/25/2015
1,2,0,PRT,0,Transient,72.24,City,CTransient2015October26-5,10/26/2015
0,2,0,ISR,0,Transient-Party,85.67,City,CTransient-Party2015October28-8,10/28/2015
0,2,0,ISR,0,Transient-Party,85.67,City,CTransient-Party2015October28-40,10/28/2015
1,2,0,PRT,0,Transient,65,City,CTransient2015October30-4,10/30/2015
1,2,0,PRT,0,Transient,65,City,CTransient2015October30-26,10/30/2015
1,2,0,PRT,0,Transient-Party,62,City,CTransient-Party2015October31-7,10/31/2015
1,2,0,PRT,0,Transient-Party,62,City,CTransient-Party2015October31-24,10/31/2015
0,1,0,DEU,0,Transient-Party,63.75,City,CTransient-Party2015November17-2,11/17/2015
0,2,0,PRT,0,Transient-Party,75,City,CTransient-Party2015November18-69,11/18/2015
0,1,0,PER,0,Transient-Party,70,City,CTransient-Party2015November21-3,11/21/2015
1,1,0,PRT,0,Transient-Party,84,City,CTransient-Party2015November23-60,11/23/2015
0,1,0,PRT,0,Transient-Party,70,City,CTransient-Party2015November23-99,11/23/2015
0,1,0,GBR,0,Transient-Party,70,City,CTransient-Party2015November23-132,11/23/2015
1,1,0,PRT,0,Transient-Party,70,City,CTransient-Party2015November23-134,11/23/2015
0,2,0,MEX,0,Transient-Party,75,City,CTransient-Party2015November23-136,11/23/2015
0,1,0,PRT,0,Transient-Party,56,City,CTransient-Party2015November27-38,11/27/2015
1,2,0,PRT,0,Transient,65,City,CTransient2015December4-5,12/4/2015
0,2,2,ESP,0,Transient,175,City,CTransient2015December5-1,12/5/2015
1,2,0,ESP,0,Transient,90,City,CTransient2015December5-8,12/5/2015
0,1,0,ESP,0,Transient-Party,60,City,CTransient-Party2015December5-23,12/5/2015
1,2,0,PRT,0,Transient,75,City,CTransient2015December9-23,12/9/2015
0,2,0,FRA,0,Transient-Party,70,City,CTransient-Party2015December9-16,12/9/2015
1,2,2,BRA,0,Transient,160.83,City,CTransient2015December15-1,12/15/2015
0,2,0,PRT,0,Transient,77.25,City,CTransient2015December19-6,12/19/2015
0,2,0,ESP,0,Transient-Party,92.58,City,CTransient-Party2015December26-2,12/26/2015
0,3,0,ITA,0,Transient,181,City,CTransient2015December28-12,12/28/2015
1,2,0,BRA,0,Transient,142.67,City,CTransient2015December29-10,12/29/2015
1,2,0,PRT,0,Transient,70,City,CTransient2015December29-35,12/29/2015
1,2,0,PRT,0,Transient,70,City,CTransient2015December29-37,12/29/2015
0,2,0,ITA,0,Transient-Party,70.67,City,CTransient-Party2015December30-5,12/30/2015
1,2,0,PRT,0,Transient,67,City,CTransient2015December30-27,12/30/2015
1,2,0,PRT,0,Transient,77.5,City,CTransient2015December31-21,12/31/2015
0,2,0,ESP,0,Transient,120.5,City,CTransient2016January1-10,1/1/2016
1,2,0,PRT,0,Transient,101,City,CTransient2016January2-33,1/2/2016
0,1,0,PRT,0,Transient,88,City,CTransient2016January2-43,1/2/2016
0,0,2,PRT,0,Transient-Party,15,City,CTransient-Party2016January3-1,1/3/2016
1,2,0,PRT,0,Transient,65,City,CTransient2016January3-24,1/3/2016
0,2,0,PRT,0,Transient,70.67,City,CTransient2016January5-6,1/5/2016
0,2,0,CHE,0,Transient,87.3,City,CTransient2016January8-4,1/8/2016
0,2,0,FRA,0,Transient,87,City,CTransient2016January8-15,1/8/2016
1,1,0,AGO,0,Transient,76,City,CTransient2016January14-21,1/14/2016
0,2,0,PRT,0,Transient,89,City,CTransient2016January16-6,1/16/2016
1,2,0,ESP,0,Transient,77.25,City,CTransient2016January17-7,1/17/2016
0,1,0,SVN,0,Transient-Party,71,City,CTransient-Party2016January19-55,1/19/2016
0,1,0,ESP,0,Transient-Party,71,City,CTransient-Party2016January20-2,1/20/2016
1,2,0,PRT,0,Transient,51.97,City,CTransient2016January22-6,1/22/2016
0,2,0,ITA,0,Transient,80.3,City,CTransient2016January22-9,1/22/2016
0,2,0,BEL,0,Transient-Party,79.8,City,CTransient-Party2016January23-2,1/23/2016
1,1,0,BEL,0,Transient,72.9,City,CTransient2016January23-7,1/23/2016
0,1,0,GBR,0,Transient,78.6,City,CTransient2016January26-2,1/26/2016
0,2,0,FRA,0,Transient,100,City,CTransient2016February2-3,2/2/2016
1,1,0,PRT,0,Transient,62.1,City,CTransient2016February4-4,2/4/2016
0,2,0,ITA,0,Transient,62.32,City,CTransient2016February4-14,2/4/2016
0,2,0,FRA,0,Transient,59.28,City,CTransient2016February5-17,2/5/2016
0,0,2,PRT,0,Transient-Party,69.5,City,CTransient-Party2016February6-1,2/6/2016
1,2,0,AUS,0,Transient,79,City,CTransient2016February12-16,2/12/2016
0,2,0,PRT,0,Transient,62,City,CTransient2016February12-41,2/12/2016
1,2,0,PRT,0,Transient,79,City,CTransient2016February13-10,2/13/2016
1,2,0,PRT,0,Transient-Party,106,City,CTransient-Party2016February13-6,2/13/2016
1,2,0,BRA,0,Transient,67.5,City,CTransient2016February13-24,2/13/2016
1,1,0,PRT,0,Transient,66.22,City,CTransient2016February15-9,2/15/2016
1,2,0,PRT,0,Transient,75,City,CTransient2016February17-15,2/17/2016
1,2,0,PRT,0,Transient,75,City,CTransient2016February17-29,2/17/2016
1,2,0,PRT,0,Transient,75,City,CTransient2016February17-35,2/17/2016
1,2,0,PRT,0,Transient,75,City,CTransient2016February17-39,2/17/2016
0,2,0,NLD,0,Transient,80.3,City,CTransient2016February19-6,2/19/2016
0,2,0,FRA,0,Transient-Party,71.52,City,CTransient-Party2016February21-1,2/21/2016
1,2,0,HND,0,Transient,79,City,CTransient2016February23-1,2/23/2016
1,2,0,ESP,0,Transient,67.5,City,CTransient2016February24-27,2/24/2016
1,1,0,PRT,0,Transient-Party,61,City,CTransient-Party2016February28-7,2/28/2016
1,2,0,PRT,0,Transient-Party,70,City,CTransient-Party2016February28-45,2/28/2016
1,1,0,PRT,0,Transient-Party,61,City,CTransient-Party2016February28-52,2/28/2016
1,1,0,PRT,0,Transient-Party,60,City,CTransient-Party2016February28-76,2/28/2016
1,1,0,PRT,0,Transient-Party,60,City,CTransient-Party2016February28-98,2/28/2016
1,2,0,ITA,0,Transient,106.4,City,CTransient2016March1-2,3/1/2016
1,2,0,DEU,0,Transient,95.4,City,CTransient2016March1-12,3/1/2016
1,2,0,PRT,0,Transient,74.23,City,CTransient2016March2-17,3/2/2016
0,2,0,BEL,0,Transient-Party,80.3,City,CTransient-Party2016March4-7,3/4/2016
1,2,0,PRT,0,Transient,154,City,CTransient2016March5-2,3/5/2016
1,2,0,ZAF,0,Transient,84,City,CTransient2016March5-3,3/5/2016
1,2,0,CHN,0,Transient,91,City,CTransient2016March7-1,3/7/2016
1,2,2,USA,0,Transient,77.5,City,CTransient2016March9-5,3/9/2016
1,2,1,ESP,0,Transient,98.1,City,CTransient2016March10-16,3/10/2016
1,2,0,ARG,0,Transient,76.5,City,CTransient2016March11-12,3/11/2016
0,2,0,PRT,0,Transient-Party,69.53,City,CTransient-Party2016March14-1,3/14/2016
1,2,1,GBR,0,Transient,96.9,City,CTransient2016March15-4,3/15/2016
1,2,0,BEL,0,Transient,73.95,City,CTransient2016March15-6,3/15/2016
1,2,0,PRT,0,Transient,80,City,CTransient2016March17-16,3/17/2016
1,2,0,BRA,0,Transient,89.46,City,CTransient2016March17-36,3/17/2016
1,2,0,PRT,0,Transient,80,City,CTransient2016March17-43,3/17/2016
1,2,2,FRA,0,Transient,162.45,City,CTransient2016March18-30,3/18/2016
1,2,0,PRT,0,Transient,70.53,City,CTransient2016March19-25,3/19/2016
1,2,0,ESP,0,Transient,97.63,City,CTransient2016March20-15,3/20/2016
0,2,0,AUT,0,Transient,110.15,City,CTransient2016March20-34,3/20/2016
0,2,0,ESP,0,Transient,77.35,City,CTransient2016March20-36,3/20/2016
0,2,0,ITA,0,Transient-Party,96.3,City,CTransient-Party2016March21-4,3/21/2016
1,2,0,PRT,0,Transient,125,City,CTransient2016March22-25,3/22/2016
1,2,0,ESP,0,Transient,117,City,CTransient2016March23-9,3/23/2016
1,2,0,ESP,0,Transient,101.7,City,CTransient2016March23-11,3/23/2016
1,2,0,ESP,0,Transient,99,City,CTransient2016March23-13,3/23/2016
1,2,0,FRA,0,Transient,99.3,City,CTransient2016March23-17,3/23/2016
0,2,0,PER,0,Transient-Party,85.5,City,CTransient-Party2016March24-2,3/24/2016
0,1,0,ESP,0,Transient-Party,99.45,City,CTransient-Party2016March24-5,3/24/2016
1,2,0,PRT,0,Transient,100,City,CTransient2016March25-29,3/25/2016
1,2,0,ITA,0,Transient,105.3,City,CTransient2016March25-36,3/25/2016
1,2,0,ESP,0,Transient,185.67,City,CTransient2016March25-98,3/25/2016
1,2,0,PRT,0,Transient-Party,65,City,CTransient-Party2016March25-5,3/25/2016
1,3,0,GBR,0,Transient,167,City,CTransient2016March27-2,3/27/2016
1,2,2,GBR,0,Transient,216,City,CTransient2016March29-13,3/29/2016
1,2,0,PRT,0,Transient-Party,89.92,City,CTransient-Party2016March30-1,3/30/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016March31-16,3/31/2016
0,0,1,BEL,0,Transient,73.74,City,CTransient2016April1-28,4/1/2016
1,2,0,AUT,0,Transient,76.5,City,CTransient2016April2-13,4/2/2016
1,2,0,BRA,0,Transient,81.25,City,CTransient2016April2-35,4/2/2016
0,2,0,PRT,0,Transient,62.37,City,CTransient2016April2-36,4/2/2016
1,2,2,GBR,0,Transient,159.3,City,CTransient2016April3-13,4/3/2016
1,0,2,PRT,0,Transient-Party,6,City,CTransient-Party2016April4-1,4/4/2016
1,2,0,CHN,0,Transient,126.75,City,CTransient2016April4-40,4/4/2016
1,1,0,USA,0,Transient,72.8,City,CTransient2016April5-12,4/5/2016
1,2,0,PRT,0,Transient,75,City,CTransient2016April6-47,4/6/2016
1,1,0,RUS,0,Transient,156,City,CTransient2016April6-53,4/6/2016
0,2,0,NLD,0,Transient,62.86,City,CTransient2016April6-69,4/6/2016
0,2,0,FRA,0,Transient,90.3,City,CTransient2016April6-75,4/6/2016
0,2,0,PRT,0,Transient,96.05,City,CTransient2016April6-86,4/6/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016April7-10,4/7/2016
1,2,1,QAT,0,Transient,137.7,City,CTransient2016April7-52,4/7/2016
1,1,0,PRT,0,Transient,112.5,City,CTransient2016April8-19,4/8/2016
1,2,0,IRL,0,Transient,117,City,CTransient2016April9-6,4/9/2016
0,2,0,DEU,0,Transient-Party,93.3,City,CTransient-Party2016April9-4,4/9/2016
1,2,0,CHE,0,Transient,93.78,City,CTransient2016April10-33,4/10/2016
1,1,0,ESP,0,Transient,99.9,City,CTransient2016April12-11,4/12/2016
1,2,0,DEU,0,Transient,99,City,CTransient2016April12-17,4/12/2016
0,2,0,IRL,0,Transient,93.9,City,CTransient2016April13-7,4/13/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016April14-26,4/14/2016
1,1,0,PRT,0,Transient,57.5,City,CTransient2016April14-59,4/14/2016
1,2,0,PRT,0,Transient,65,City,CTransient2016April14-71,4/14/2016
1,2,0,ESP,0,Transient,103.5,City,CTransient2016April15-14,4/15/2016
1,2,0,PRT,0,Transient,98,City,CTransient2016April16-18,4/16/2016
1,2,0,PRT,0,Transient,110,City,CTransient2016April17-28,4/17/2016
1,1,0,PRT,0,Transient,115,City,CTransient2016April19-7,4/19/2016
1,1,0,PRT,0,Transient,115,City,CTransient2016April19-20,4/19/2016
1,2,0,PRT,0,Transient-Party,98,City,CTransient-Party2016April20-2,4/20/2016
0,2,0,ISR,0,Transient-Party,72.8,City,CTransient-Party2016April20-4,4/20/2016
1,2,0,PRT,0,Transient-Party,62.8,City,CTransient-Party2016April20-28,4/20/2016
1,2,0,PRT,0,Transient,101,City,CTransient2016April20-17,4/20/2016
1,2,0,ESP,0,Transient,114.33,City,CTransient2016April20-22,4/20/2016
1,2,0,DZA,0,Transient,117,City,CTransient2016April21-28,4/21/2016
1,2,0,PRT,0,Transient,85,City,CTransient2016April22-26,4/22/2016
1,2,0,ITA,0,Transient,87.13,City,CTransient2016April22-51,4/22/2016
1,2,0,POL,0,Transient,103,City,CTransient2016April22-57,4/22/2016
1,2,0,POL,0,Transient,103,City,CTransient2016April22-70,4/22/2016
1,2,0,PRT,0,Transient,96,City,CTransient2016April23-17,4/23/2016
1,2,0,RUS,0,Transient,136,City,CTransient2016April23-19,4/23/2016
1,2,0,PRT,0,Transient,105.3,City,CTransient2016April27-8,4/27/2016
1,2,0,RUS,0,Transient,92.89,City,CTransient2016April27-41,4/27/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016April28-28,4/28/2016
1,2,0,NLD,0,Transient,122.33,City,CTransient2016April29-37,4/29/2016
1,2,0,ITA,0,Transient,137.67,City,CTransient2016April29-43,4/29/2016
1,2,0,USA,0,Transient,126.9,City,CTransient2016April29-58,4/29/2016
0,2,0,BEL,0,Transient-Party,97.75,City,CTransient-Party2016April30-4,4/30/2016
1,1,0,AGO,0,Transient,154.33,City,CTransient2016April30-27,4/30/2016
0,2,0,FRA,0,Transient,86.36,City,CTransient2016May2-51,5/2/2016
1,1,0,FRA,0,Transient,156,City,CTransient2016May3-5,5/3/2016
1,2,0,PRT,0,Transient-Party,95,City,CTransient-Party2016May4-5,5/4/2016
0,2,0,FRA,0,Transient-Party,81.67,City,CTransient-Party2016May5-2,5/5/2016
0,2,0,PRT,0,Transient-Party,65,City,CTransient-Party2016May5-12,5/5/2016
1,1,0,AUT,0,Transient,99.9,City,CTransient2016May5-20,5/5/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016May5-36,5/5/2016
0,2,1,ESP,0,Transient-Party,104.4,City,CTransient-Party2016May5-36,5/5/2016
1,2,0,DEU,0,Transient,105.3,City,CTransient2016May5-75,5/5/2016
1,3,0,NLD,0,Transient,159.3,City,CTransient2016May6-21,5/6/2016
1,2,0,ESP,0,Transient,103.5,City,CTransient2016May7-2,5/7/2016
1,2,0,GBR,0,Transient,126.9,City,CTransient2016May7-28,5/7/2016
1,2,2,GBR,0,Transient,170.36,City,CTransient2016May7-40,5/7/2016
0,2,0,NZL,0,Transient-Party,93,City,CTransient-Party2016May10-1,5/10/2016
1,2,0,PRT,0,Transient-Party,75,City,CTransient-Party2016May10-2,5/10/2016
1,1,0,PRT,0,Transient-Party,80,City,CTransient-Party2016May10-18,5/10/2016
1,2,0,TJK,0,Transient,141,City,CTransient2016May10-12,5/10/2016
0,2,0,PRT,0,Transient-Party,99,City,CTransient-Party2016May11-10,5/11/2016
0,3,0,AUT,0,Transient-Party,143.5,City,CTransient-Party2016May11-18,5/11/2016
0,1,0,GBR,0,Transient,99.9,City,CTransient2016May12-2,5/12/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016May12-6,5/12/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016May12-23,5/12/2016
1,2,0,FRA,0,Transient-Party,198.9,City,CTransient-Party2016May13-18,5/13/2016
0,2,0,DEU,0,Transient,114.75,City,CTransient2016May13-77,5/13/2016
1,2,0,PRT,0,Transient,140.4,City,CTransient2016May14-1,5/14/2016
0,2,0,FRA,0,Transient-Party,65,City,CTransient-Party2016May14-13,5/14/2016
1,2,0,ITA,0,Transient,119.85,City,CTransient2016May14-22,5/14/2016
1,2,0,PRT,0,Transient,65,City,CTransient2016May17-9,5/17/2016
1,0,2,GBR,0,Transient,119.5,City,CTransient2016May18-11,5/18/2016
1,2,0,PRT,0,Transient,128.7,City,CTransient2016May19-42,5/19/2016
1,2,0,PRT,0,Transient,100,City,CTransient2016May20-14,5/20/2016
1,3,0,DEU,0,Transient,159.3,City,CTransient2016May20-72,5/20/2016
1,2,0,PRT,0,Transient-Party,78,City,CTransient-Party2016May20-19,5/20/2016
1,2,0,PRT,0,Transient,89.4,City,CTransient2016May21-7,5/21/2016
1,2,0,GBR,0,Transient,126.9,City,CTransient2016May21-36,5/21/2016
1,2,0,DEU,0,Transient,132.6,City,CTransient2016May22-22,5/22/2016
1,1,0,PRT,0,Transient,130,City,CTransient2016May24-51,5/24/2016
1,1,0,PRT,0,Transient,130,City,CTransient2016May24-82,5/24/2016
1,2,0,PRT,0,Transient,62,City,CTransient2016May26-5,5/26/2016
0,2,0,AUT,0,Transient-Party,110,City,CTransient-Party2016May26-17,5/26/2016
0,2,0,AUT,0,Transient-Party,110,City,CTransient-Party2016May26-29,5/26/2016
0,2,0,AUT,0,Transient-Party,110,City,CTransient-Party2016May26-52,5/26/2016
0,2,0,PRT,0,Transient-Party,110,City,CTransient-Party2016May26-123,5/26/2016
1,2,0,GBR,0,Transient,140.4,City,CTransient2016May27-8,5/27/2016
0,2,0,DEU,0,Transient,114.3,City,CTransient2016May27-11,5/27/2016
1,2,0,PRT,0,Transient,96,City,CTransient2016May28-9,5/28/2016
1,2,0,PRT,0,Transient,90,City,CTransient2016May29-22,5/29/2016
1,2,0,ITA,0,Transient,119,City,CTransient2016May31-5,5/31/2016
1,1,0,PRT,0,Transient,100,City,CTransient2016May31-11,5/31/2016
1,1,0,PRT,0,Transient,100,City,CTransient2016May31-17,5/31/2016
1,1,0,PRT,0,Transient,100,City,CTransient2016May31-33,5/31/2016
1,1,0,PRT,0,Transient,100,City,CTransient2016May31-49,5/31/2016
1,2,0,CHN,0,Transient,126.36,City,CTransient2016June3-2,6/3/2016
1,2,0,PRT,0,Transient,62.8,City,CTransient2016June4-10,6/4/2016
